code1,code2,similar
"#include<bits/stdc++.h>
using namespace std;
typedef long long int ll;
const ll mod = 1e9 + 7;
const int N = 1e6;
ll fac[N],inv[N];
ll binpow(ll a,ll pow)
{
	ll res = 1ll;
	while(pow)
	{
		if(pow&1)		res = (res*a)%mod;
		a = (a*a)%mod;
		pow/=2;		
	}
	return res;
}
void build()
{
	fac[0] = fac[1] = 1ll;
	for(int i=2;i<N;++i)		fac[i] = (fac[i-1]*i)%mod;
	inv[N-1] = binpow(fac[N-1],mod-2);
	for(int i=N-2;i>=0;i--)		inv[i] = (inv[i+1]*(i+1))%mod;
}
ll nCk(int n,int k)
{
	return fac[n]*inv[k]%mod*inv[n-k]%mod;
}
int main()
{
	build();
	int i,j,n,k;
	cin>>n>>k;
	ll ans = 0ll;
	ll dp[k+1];
	for(i=0;i<=k;++i)		dp[i] = 0ll;
	for(i=k;i>=1;i--)
	{
		int d = k/i;
		dp[i] = binpow(d,n);
		for(j=i*2;j<=k;j+=i)
		{
			dp[i] = (dp[i] - dp[j] + mod)%mod;
		}
		ans = (ans + i*dp[i])%mod;
	}
/*	for(i=1;i<=k;++i)
	{
		int d = k/i;
		ans = (ans + binpow(d,n))%mod;
	}		*/
	cout<<ans;
}","#include <bits/stdc++.h>
#define ALL(A) (A).begin(), (A).end()
#define ll long long
#define rep(i, n) for (int i = 0; i < (n); i++)

using namespace std;

const ll mod = 1e9 + 7;

ll powmod(ll a,ll b,ll p){
    // a^b mod p を返す
    if(b==0 || a == 1)return 1;
    ll ret = 1;
    while(b){
        if(b%2==0){
            a = (a*a)%mod;
            b/=2;
        }else {
            ret *= a;
            ret %= mod;
            b--;
        }
    }
    return ret%mod;
}

vector<int> div(int x){
    vector<int> ret;
    for(int i=1;i*i<=x;i++){
        if(x%i==0){
            if(i*i==x)ret.push_back(i);
            else{
                ret.push_back(i);
                ret.push_back(x/i);
            }
        }
    }
    return ret;
}

ll d[100005];

int main(void){
    cin.tie(0);
    ios::sync_with_stdio(false);
    cout << fixed << setprecision(20);
    ll n,k;
    cin >> n >> k;
    ll ans = 0;
    for(int i=k;i>0;i--){
        // gcd がiの倍数の数列の個数 cnt 
        ll cnt = (powmod(k/i,n,mod) - d[i] + mod)%mod;
        ans += (i * cnt) % mod;
        ans %= mod;
        auto v = div(i);
        for(auto x:v){
            d[x] += cnt;
            d[x] %= mod;
        }
    }
    cout << ans % mod << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
const int maxn = 1e5+5;
const int MOD = 1e9+7;
int Gcd[maxn];

int mul(int a, int b){
    return (1LL*a*b)%MOD;
}
int quickpow(int a, int pow){
    int ans = 1;
    while(pow>0){
        if(pow&1) ans = mul(ans, a);
        a = mul(a, a);
        pow>>=1;
    }
    return ans;
}

int main(int argc, const char * argv[]) {
    int n, k; cin>>n>>k;
    for(int i=k; i>0; i--){
        Gcd[i] = quickpow(k/i, n);
        for(int j=i+i; j<=k; j+=i){
            Gcd[i] -= Gcd[j];
            if(Gcd[i]<0) Gcd[i] += MOD;
        }
    }
    int ans=0;
    for(int i=1; i<=k; i++){
        ans = (ans + mul(Gcd[i], i))%MOD;
    }
    cout<<ans<<endl;
    return 0;
}","#include <bits/stdc++.h>

const int MOD = 1e9+7;
typedef long long ll;
using namespace std;

const int mod=1000000007;
int N,K;
long ans;
vector<long> X(100100); //引き算する分を保存する配列
// https://h1guch.hatenablog.com/entry/2020/04/13/174426

//繰り返し二乗法
//a^n mod m を返す
long power(long a, long n, long m) {
  long ret = 1;
  for (; n > 0; n >>= 1, a = a * a % m) {
    if (n % 2 == 1) {
      ret = ret * a % m;
    }
  }
  return ret;
}

//ｎの約数をpush_backしたvectorを返す
vector<long> divisor(long n)
{
  vector<long> res;
  for(long i = 1; i * i <= n; i++) {
    if(n % i == 0) {
      res.push_back(i);
      if(i * i != n) res.push_back(n / i);
    }
  }
  sort(res.begin(), res.begin());
  return res;
}

int main() {
  cin >> N >> K;

  //Kからの降順にした
  for(int i = K; i > 0; i--) {
    //X[i]が引き算する分
    //i=Kでは当然X[i]=0
    long cnt = ((power(K/i, N, mod) - X[i]) % mod + mod) % mod;

    //最大公約数がｉである数列の個数がcnt個と分かった
    ans = (ans + i * cnt + mod) % mod;

    vector<long> d = divisor(i);
    //約数の子たちのために引き算する分を教えてあげている
    for(auto &it : d) {
      X[it] = (X[it] + cnt + mod) % mod;
    }
  }

  cout << ans << endl;
  return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;


int main() {

  int INF = 1000000001;

  int N, M, R;
  cin >> N >> M >> R;

  int d[201][201];
  for (int i = 1; i <= N; i++) {
    for (int j = 1; j <= N; j++) {
      if (i != j) {
        d[i][j] = INF;
      }
    }
  }

  vector<int> r(R);
  for (int i = 0; i < R; i++) {
    cin >> r[i];
  }
  
  sort(r.begin(),r.end());

  int A, B, C;
  for (int i = 1; i <= M; i++) {
    cin >> A >> B >> C;
    if (C < d[A][B]) {
      d[A][B] = C;
      d[B][A] = C;
    }
  }

  // ワーシャルフロイド
  for (int k = 1; k <= N; k++) {
    for (int i = 1; i <= N; i++) {
      for (int j = 1; j <= N; j++) {
        d[i][j] = min(d[i][j], d[i][k]+d[k][j]);
      }
    }
  }
  
  int answer = INF;

  // たどる順番を探す
  do {
    int a_ = 0;
    for(int i = 0; i < R - 1; i++) {
      a_ += d[r[i]][r[i+1]];
    }
    answer = min(answer, a_);
  } while (next_permutation(r.begin(), r.end())); 

  cout << answer << endl;

  return 0;

}","#include <bits/stdc++.h>
#define ll long long
#define MODV 1000000007
#define INFLL LLONG_MAX // 9223372036854775807
#define EPS 1e-9
#define rep(i, n) for(ll i=0, i##_len=(ll)(n); i<i##_len; i++)
#define repf(i, n) for(ll i=1, i##_len=(ll)(n+1); i<i##_len; i++)
#define all(v) v.begin(), v.end()
#define endl ""\n""
#define vi vector<ll>
#define vvi vector<vector<ll>>
#define Yes() cout << ""Yes"" << endl
#define YES() cout << ""YES"" << endl
#define No() cout << ""No"" << endl
#define NO() cout << ""NO"" << endl
#define Init() std::ios::sync_with_stdio(false); std::cin.tie(0); std::cout<<fixed<<setprecision(15);
template<class T>bool chmax(T &a, const T &b){ if(a<b){ a=b; return 1; } return 0; }
template<class T>bool chmin(T &a, const T &b){ if(b<a){ a=b; return 1; } return 0; }
using namespace std;

struct Edge{
    // 始点, 終点, 重み, 最大量
    long long src, dst, weight, capacity;
    Edge(): src(0), dst(0), weight(0), capacity(0) {}
    Edge(long long s, long long d, long long w): src(s), dst(d), weight(w) {}
    Edge(long long s, long long d, long long w, long long c): src(s), dst(d), weight(w), capacity(c) {}
};

class Graph{
public:
    long long size;
    vector<vector<Edge>> node;
    Graph(long long n): size(n), node(n) {}
    // 無向辺の追加
    void addEdge(long long s, long long d, long long w = 1){
        node[s].emplace_back(s, d, w);
        node[d].emplace_back(d, s, w);
    }
    // 有向辺の追加
    void addArc(long long s, long long d, long long w = 1){
        node[s].emplace_back(s, d, w);
    }
    // ノードの追加
    void addNode(){
        size++;
        node.emplace_back();
    }
};

// Warshall-Floyd; 全点間対最短路（ワーシャル-フロイド法）[O(n^3)]
vector<vector<long long>> WarshallFloyd(const Graph &g){
    const long long WeightINF = numeric_limits<long long>::max()/2-1;
    vector<vector<long long>> d(g.size, vector<long long>(g.size, WeightINF));
    for(long long v=0; v<g.size; v++){
        for(auto &edge: g.node[v]) d[edge.src][edge.dst] = edge.weight;
        d[v][v] = 0;
    }
    for(long long i=0; i<g.size; i++){
        for(long long j=0; j<g.size; j++){
            for(long long k=0; k<g.size; k++){
                if(d[j][i] != WeightINF && d[i][k] != WeightINF) d[j][k] = min(d[j][k], d[j][i] + d[i][k]);
            }
        }
    }
    return d;
}

int main(){
    Init();

    // 初期値の入力
    ll n, m, r;
    cin >> n >> m >> r;
    Graph g(n);

    // 訪問箇所の入力（昇順に整列）
    vi city(r);
    rep(i, r){
        cin >> city[i];
        city[i]--;
    }
    sort(all(city));

    // グラフの作成（0-based）
    rep(i, m){
        ll a, b, c; cin >> a >> b >> c;
        a--; b--;
        g.addEdge(a, b, c);
    }

    // 全点間対最短路
    auto wf = WarshallFloyd(g);

    // 全探索
    ll ans = INFLL;
    do{
        // cityの順でした場合のコストを計算
        ll sum = 0;
        for(ll i=0; i<r-1; i++) sum += wf[city[i]][city[i+1]];
        chmin(ans, sum);
    } while(next_permutation(all(city)));
    cout << ans << endl;
}",0
"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
typedef pair<int, int> P;
#define rep(i, n) for (int i = 0; i < (int)(n); i++)
#define REP(i, j, n) for (int i = j; i < (int)(n); i++)
#define brep(i, n) for (int i = n; i > 0; i--)
#define BREP(i, j, n) for(int i = n; i > j; i--)
#define TEST cout << ""PASS"" << endl
#define all(x) (x).begin(),(x).end()
const int INF = 1e9 + 1e6 + 1e3 + 1;
const ll MOD = 1e9 + 7;
const double PI = 3.141592653589793;


int main(){
    int n, m, R;
    cin >> n >> m >> R;
    int r[10];
    rep(i, R){
        cin >> r[i];
        r[i]--;
    }
    int d[200][200];
    rep(i, 200) fill(d[i], d[i] + 200, INF);
    vector<int> vec[200];
    rep(i, m){
        int a, b, c;
        cin >> a >> b >> c;
        a--;b--;
        vec[a].push_back(a);
        vec[b].push_back(b);
        d[a][b] = c;
        d[b][a] = c;
        d[a][a] = 0;
        d[b][b] = 0;
    }

    for(int i = 0; i< n; i++){
        for(int j = 0; j < n; j++){
            for(int k = 0; k < n; k++){
                d[j][k] = min(d[j][k], d[j][i] + d[i][k]);
            }
        }
    }

    vector<int> route;
    for(int i = 0; i < R; i++){
        route.push_back(i);
    }
    int ans = INF;
    do{
        int tmp = 0;
        for(int i = 0; i < R-1; i++){
            tmp += d[r[route[i]]][r[route[i+1]]];
        }
        ans = min(tmp, ans);

    } while(next_permutation(all(route)));
    cout << ans << endl;

}","#include <bits/stdc++.h>
#define rep(i,n) for (int i=0; i<(n); ++i)
using namespace std;
using ll = long long;
using P = pair<int,int>;

const int INF=1001001001;
int n,m,r,ans=INF;
vector<int>v,a,b,c;
int dp[205][205];

void dfs(vector<int>x){
    if(x.size()==r){
        int calc=0;
        rep(i,r-1){
            calc+=dp[x[i]][x[i+1]];
        }
        ans=min(ans,calc);
        return;
    }
    x.push_back(-1);
    rep(i,r){
        if(count(x.begin(),x.end(),v[i])==0){
            x.back()=v[i];
            dfs(x);
        }
    }
}

int main(){
    cin>>n>>m>>r;
    v=vector<int>(r);
    a=b=c=vector<int>(m);
    rep(i,r){
        cin>>v[i];
        v[i]--;
    }
    //WF初期化
    rep(i,205)rep(j,205)dp[i][j]=INF;
    rep(i,205)dp[i][i]=0;
    rep(i,m){
        cin>>a[i]>>b[i]>>c[i];
        a[i]--; b[i]--;
        dp[a[i]][b[i]]=c[i];
        dp[b[i]][a[i]]=c[i];
    }
    //WF
    rep(k,n)rep(i,n)rep(j,n){
        dp[i][j]=min(dp[i][j],dp[i][k]+dp[k][j]);
    }
    dfs(vector<int>());
    cout<<ans<<endl;
}",0
"#include <bits/stdc++.h>
using namespace std;

int main() {
    int N;
    cin >> N;

    int64_t Lucas_0 = 2, Lucas_1 = 1, Lucas;

    int index = 1;

    while(index != N){
        Lucas = Lucas_1 + Lucas_0;
        Lucas_0 = Lucas_1;
        Lucas_1 = Lucas;
        index++;
    }
  
	if(N == 1) cout << Lucas_1 << endl;
    else cout << Lucas << endl;
}","#include <bits/stdc++.h>
using namespace std;
typedef long long int ll;

int main(){
  int n;
  cin >> n;
  vector<ll> l(86);
  l[0] = 2;
  l[1] = 1;
  for(int i = 2; i <= n; ++i){
    l[i] = l[i-1] + l[i-2];
  }
  cout << l[n];
}",0
"#include <bits/stdc++.h>
typedef long long int lint;

#define PI acos(-1)
#define INF64 1LL << 60
#define INF32 1 << 29
#define LIMIT(d_in, d_min, d_max) max(d_min, min(d_max, d_in))
#define all(a) (a).begin(), (a).end()
#define INV ((long long int)1000000007)

using namespace std;

vector<pair<int, int>> Factorization(int N)
{
	vector<pair<int, int>> factorization;

	int rest_N = N;
	for (int j = 2; j <= (int)sqrt(N); j++)
	{
		if (rest_N % j == 0)
		{
			int tmp = 0;
			for (; rest_N % j == 0;)
			{
				rest_N /= j;
				tmp++;
			}
			factorization.push_back(make_pair(j, tmp));
		}
		if (rest_N == 1)
			return factorization;
	}
	factorization.push_back(make_pair(rest_N, 1));

	return factorization;
}

void execute()
{
	int N;
	cin >> N;
	vector<int> prime(N + 1, 0);
	int count_3 = 0;
	int count_5 = 0;
	int count_15 = 0;
	int count_25 = 0;
	int count_75 = 0;

	for (int i = 2; i <= N; i++)
	{
		vector<pair<int, int>> fac = Factorization(i);

		for (int j = 0; j < fac.size(); j++)
		{
			prime[fac[j].first] += fac[j].second;
		}
	}

	for (int i = 2; i <= N; i++)
	{
		if ((3 - 1) <= prime[i])
			count_3++;
		if ((5 - 1) <= prime[i])
			count_5++;
		if ((15 - 1) <= prime[i])
			count_15++;
		if ((25 - 1) <= prime[i])
			count_25++;
		if ((75 - 1) <= prime[i])
			count_75++;
	}

	/*
	cout << count_3 << endl;
	cout << count_5 << endl;
	cout << count_15 << endl;
	cout << count_25 << endl;
	cout << count_75 << endl;
	*/

	int ans = 0;
	ans += count_5 * (count_5 - 1) * (count_3 - 2) / 2;
	ans += count_25 * (count_3 - 1);
	ans += count_15 * (count_5 - 1);
	ans += count_75;
	cout << ans << endl;
	return;
}

int main()
{
	cin.tie(0);
	ios_base::sync_with_stdio(false);
	std::cout << std::fixed << std::setprecision(15);
	execute();

	int stop;
	cin >> stop;

	return 0;
}","#include <iostream>
#include <string>
#include <algorithm>
#include <ctime>
#include <functional>
#include <vector>
#include <stack>
#include <queue>
#include <map>
#include <set>
#include <cassert>
#include <bitset>
#include <list>
#include <cstdio>
#include <stdio.h>
#include <string.h>
#include <limits.h>
#include <math.h>
#include <cmath>
#define rep(i,m,n) for(int i=m; i<(n); i++)
#define rrep(i,n,m) for(ll i=n;i>=m;i--)
typedef long long ll;
using namespace std;

bool is_prime(const unsigned n)
{
    switch(n) {
        case 0:
        case 1: return false;
        case 2: return true;
    }

    if(n % 2 == 0) return false;
    for(unsigned i = 3; i * i <= n; i += 2) {
        if(n % i == 0) return false;
    }

    return true;
}

int main()
{
    cin.tie(0);
    ios::sync_with_stdio(false);
    vector<int> prime;
    rep(i,2,100)
    {
        if(is_prime(i)) prime.push_back(i);
    }
    int n;
    cin >> n;
    vector<int> ans(n+1);
    rep(i,0,n+1) ans[i] = 0;
    rep(i,0,prime.size())
    {
        bool ok = true;
        int beki = 1;
        while(ok)
        {
            int tmp = pow(prime[i],beki);
            if(tmp > n) ok = false;
            ans[prime[i]] += n/tmp;
            beki++;
        }
    }
    int sum = 0;
    int c1=0, c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=4) c1++;
        if(ans[i]>=2) c2++;
    }
    sum += c1*(c1-1)/2*(c2 - 2);
    c1=0; c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=14) c1++;
        if(ans[i]>=4) c2++;
    }
    sum += c1*(c2-1);
    c1=0;c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=24) c1++;
        if(ans[i]>=2) c2++;
    }
    sum += c1*(c2-1);
    rep(i,1,n+1)
    {
        if(ans[i]>=74) sum++;
    }
    cout << sum << endl;
    return 0;
}",0
"#include <iostream>

using namespace std;

int main()
{
        unsigned long n, ans = 1;

        cin >> n;
        for (unsigned long i = n; i > 0; i--) {
                ans *= i;
        }
        cout << ans << endl;

        return 0;
}","#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cmath>
#include <ctime>
#include <cassert>
#include <iostream>
#include <sstream>
#include <string>
#include <list>
#include <vector>
#include <queue>
#include <set>
#include <map>
#include <utility>
#include <numeric>
#include <algorithm>
#include <bitset>
#include <complex>
#include <fstream>
using namespace std;
typedef long long ll;
typedef vector<int> vint;
typedef pair<int, int> pint;
#define rep(i, n) REP(i, 0, n)
#define ALL(v) v.begin(), v.end()
#define MSG(a) cout << #a << "" "" << a << endl;
#define REP(i, x, n) for(int i = x; i < n; i++)
template<class T> T RoundOff(T a){ return int(a+.5-(a<0)); }
template<class T, class C> void chmax(T& a, C b){ if(a < b) a = b; }
template<class T, class C> void chmin(T& a, C b){ if(b < a) a = b; }
template<class T, class C> pair<T, C> mp(T a, C b){ return make_pair(a, b); }

template<class T> T factorial(T n){ return n ? n * factorial(n-1) : 1; }

int main()
{
	ll n;
	cin >> n;
	cout << factorial(n) << endl;
}",0
"#include ""bits/stdc++.h""
using namespace std;
int main() {
	int n=0,a=0,b=0;
	int sum=0;
	string A,B;
	cin>>n;
	for (int i = 0; i < n; ++i) {
		cin>>A>>B;
		if(A==B){
			a++;b++;
		}else if(A<B){
			b+=3;
		}else{
			a+=3;
		}
	}
	cout<<a<<"" ""<<b<<endl;
}","#include <iostream>
#include <string>
#include <algorithm>
#include <vector>
using namespace std;
int p_taro=0, p_hanako=0;

int dictionary(string taro, string hanako){
  //taro??????????????°2
  //hanako??????????????°1
  //??????????????????0
  if(taro == hanako) return 0;
  else{
  vector<string> dic;
  dic.push_back(taro);
  dic.push_back(hanako);
  sort(dic.begin(), dic.end());
  if(dic[0] == hanako) return 2;
  else return 1;
  }
}




void match(string taro, string hanako){
  if(dictionary(taro,hanako) == 2){ p_taro += 3;}
  if(dictionary(taro,hanako) == 1){ p_hanako += 3;}
  if(dictionary(taro,hanako) == 0) {p_taro += 1; p_hanako += 1;}
}

int main(){
  int n;
  cin >> n;
  string taro, hanako;
  for(int i = 0; i<n; i++){
    cin >> taro >> hanako;
    match(taro, hanako);
  }
  cout << p_taro << "" "" << p_hanako << endl;
}",0
"#include <iostream>
#include <iomanip>
#include <vector>
#include <string>
#include <algorithm>

using namespace std;

int strcmp(string s, string t) {
	if (s[0] < t[0]) {
		return 1;
	}
	else if (s[0] == t[0]) {
		if (s.length() == 1 && t.length() == 1) {
			return 0;
		}
		else if (s.length() == 1) {
			return 1;
		}
		else if (t.length() == 1) {
			return -1;
		}
		else {
			return strcmp(s.substr(1), t.substr(1));
		}
	}
	else {
		return -1;
	}
}
int main() {
	int n, e = 0, f = 0;
	cin >> n;
	vector<string> a, b;

	for (int i = 0;i < n;i++) {
		string t, h;
		cin >> t >> h;
		a.push_back(t);
		b.push_back(h);
	}
	for (int i = 0;i < n;i++) {
		int c = strcmp(a[i], b[i]);
		switch (c) {
		case 1:
			f += 3;
			break;
		case 0:
			f++;
			e++;
			break;
		case -1:
			e += 3;
			break;
		default:
			cout << ""hoge"" << endl;
		}
	}
	cout << e << "" "" << f << endl;
	return 0;
}","#include<iostream>
using namespace std;
#include<string>

int main()
{
    int i, n;
    int sc_t = 0, sc_h = 0;
    string w_t, w_h;

    cin >> n;
    for(i = 0; i < n; i++){
        cin >> w_t >> w_h;
        if(w_t > w_h){
            sc_t = sc_t + 3;
        }else if(w_t < w_h){
            sc_h = sc_h + 3;
        }else{
            sc_t = sc_t + 1;
            sc_h = sc_h + 1;
        }
    }
    cout << sc_t << "" "" << sc_h << endl;

    return 0;
}",0
"#include<iostream>
#include<string>
#include<vector>
#include<map>
#include<algorithm>
using namespace std ;

typedef pair<int,string> Pis ;
#define f first
#define s second

vector<Pis> VC ;

int main(){
	
	string str,Astr ;
	getline( cin , str ) ;
	str += ' ' ;
	
	bool f = false ;
	string tmp ;
	tmp.erase();
	for( int i=0 ; i < str.size() ; i++ ){
		if( str[i] != ' ' ) tmp += str[i] ;
		else {
			for( int j=0 ; j<VC.size() ; j++ ){
				if( VC[j].s == tmp ){
					VC[j].f++;
					f = true ;
					break    ;
				}
			}
			if( f ) f = false ;
			else {
				VC.push_back( Pis(1,tmp) ) ;
				if( Astr.size() < tmp.size() ) Astr = tmp ;
			}
			tmp.erase();
		}
	}
	
	sort( VC.begin() , VC.end() );
	
	cout << VC[VC.size()-1].s << "" "" ;
	cout << Astr << endl ;
	
	return 0;
}","#include <iostream>
#include <numeric>
#include <string>
#include <unordered_map>
#include <utility>

using namespace std;

void chomp(string *str) {
  if ((*str)[str->size() - 1] == '\n') { str->erase(str->end() - 1); }
}

int main() {
  string word;
  typedef pair<string, int> WordFrequency;
  unordered_map<string, int> word_frequencies;
  while (cin >> word) { ++word_frequencies[word]; }

  auto most_frequent_word = accumulate(
      word_frequencies.begin(),
      word_frequencies.end(),
      WordFrequency(),
      [&](const WordFrequency& a, const WordFrequency& b){
        return a.second > b.second ? a : b;
      }).first;
  auto longuest_word = accumulate(
      word_frequencies.begin(),
      word_frequencies.end(),
      WordFrequency(),
      [&](const WordFrequency& a, const WordFrequency& b){
        return a.first.size() > b.first.size() ? a : b;
      }).first;

  cout << most_frequent_word << ' ' << longuest_word << endl;

  return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
using LL = long long;
using VI = vector<int>;
using VVI = vector<VI>;
using VLL = vector<LL>;
using VVLL = vector<VLL>;
using VS = vector<string>;
using PII = pair<int,int>;
using VP = vector<PII>;
#define REP(i,m,n) for(LL i=(m);i<(n);i++)

int main(){
  LL a,b,ans=0;
  cin >> a >> b;
  
  REP(i,a,b+1){
    if(i/10000 == i%10 && (i/1000)%10 == (i/10)%10){
      ans++;
    }
  }
  
  cout << ans << endl;
  
  return 0;
}","#include <bits/stdc++.h>
#define rep(i,n) for (int i=0; i<(int)(n); i++)
#define REP(i,m,n) for(ll i=(ll)(m);i<(ll)(n);i++)
using namespace std;
using ll = long long;
using P = pair<int, int>;

int main() {
  int a, b; cin >> a >> b;
  int ans = 0;
  for (int i=a; i<=b; i++) {
    string s1 = to_string(i);
    string s2 = s1;
    reverse(s2.begin(), s2.end());
    if (s1 == s2) ans++;
  }
  cout << ans << endl;
  return 0;
}",0
"#include<iostream>
#include<string>
using namespace std;
int henkan(string);
int main(){
	bool *dictionary;
	dictionary=new bool[henkan(""TTTTTTTTTTTT"")];
	for(int i=0;i<sizeof(dictionary)/sizeof(bool);++i){
		dictionary[i]=false;
	}
	int n;
	cin>>n;
	string code,word;
	for(int i=0;i<n;++i){
		cin>>code>>word;
		if(code[0]=='i'){
			dictionary[henkan(word)]=true;
		}else{
			if(dictionary[henkan(word)]==true)cout<<""yes""<<endl;
			else cout<<""no""<<endl;
		}
	}
	return 0;
}

int henkan(string str){
	int a=0;
	switch(str[0]){
		case 'A':
			a+=1;
			break;
		case 'C':
			a+=2;
			break;
		case 'G':
			a+=3;
			break;
		case 'T':
			a+=4;
			break;
	}
	a*=5;
	for(int i=1;i<str.size();++i){
		switch(str[i]){
		case 'A':
			a+=1;
			break;
		case 'C':
			a+=2;
			break;
		case 'G':
			a+=3;
			break;
		case 'T':
			a+=4;
			break;
		}
		a*=5;
	}
	return a;
}","#include<bits/stdc++.h>
using namespace std;

#define M 1000000
#define L 13

char Hash[M][L];

int h1(int key){
	return key % M; 
}

int h2(int key){
	return 1 + (key % (M-1)); 
}

int getChar(char str){
	if(str == 'A') return 1;
	else if(str == 'C') return 2;
	else if(str == 'G') return 3;
	else if(str == 'T') return 4;
}

int getKey(char str[]){
	int sum = 0, p = 1;
	for(int i = 0 ; i < strlen(str) ; i++){
		sum += p * (getChar(str[i]));
		p *= 5;
	}
	
	return sum;
}

int insert(char str[]){
	int key, h;
	int x, y;
	key = getKey(str);
	x = h1(key);
	y = h2(key);
	for(int i = 0 ; i < M ; i++){
		h = (x + i * y) % M;
		if(strcmp(Hash[h], str) == 0) return 1;
		else if(strlen(Hash[h]) == 0){
			strcpy(Hash[h], str);
			return 0;
		}
	}
	
	return 0;
}

int find(char str[]){
	int key, h;
	int x, y;
	
	key = getKey(str);
	
	x = h1(key);
	y = h2(key);
	
	for(int i = 0 ; i < M ; i++){
		h = (x + i * y) % M;
		if(strcmp(Hash[h], str) == 0) return 1;
		else if(strlen(Hash[h]) == 0) return 0;;
	}
	
	return 0;
}

int main(){
	int n, h;
	char str[L], status[7];
	
	for(int i = 0 ; i < M ; i++){
		Hash[i][0] = '\0';
	}
	
	scanf(""%d"", &n);
	
	for(int i = 0 ; i < n ; i++){
		scanf(""%s %s"", status, str);
		
		if(status[0] == 'i'){
			insert(str);
		}else{
			if(find(str)){
				printf(""yes\n"");
			}else{
				printf(""no\n"");
			}
		}
	}
	
	return 0;
}",0
"#include <iostream>
#include <cmath>
#include <algorithm>
#include <vector>
using namespace std;
int main() {
    string S; cin >> S;
    sort(S.begin(), S.end());
    for (int i = 0; i < S.length() - 1; ++i) {
        if (S[i] == S[i + 1]) {
            printf(""%s\n"", ""no"");
            return 0;
        }
    }
    printf(""%s\n"", ""yes"");
    return 0;
}","#include <bits/stdc++.h>
using namespace std;
int main() {
	// #ifndef ONLINE_JUDGE
	// 	// for getting input from input.txt
	// 	freopen(""input.txt"", ""r"", stdin);
	// 	// for writing output to output.txt
	// 	freopen(""output.txt"", ""w"", stdout);
	// #endif
	string s,t;
	cin>>s;
	t = s;
	sort(t.begin(), t.end());
	t.erase(unique(t.begin(), t.end()), t.end());
	if(s.size() == t.size()) cout<<""yes""<<endl;
	else cout<<""no""<<endl;
	return 0;
    }",0
"#include<iostream>
using namespace std;

int dp[20][20];
bool map[20][20];



int main(){
	int a,b,n;
	
	while(cin>>a>>b,a!=0||b!=0){
		cin>>n;
		int x,y;
		for(int i=0;i<20;i++){
			for(int j=0;j<20;j++){
				dp[i][j]=map[i][j]=0;
			}
		}
		for(int i=0;i<n;i++){
			cin>>x>>y;
			map[x][y]=1;
		}
		dp[1][1]=1;
		for(int i=1;i<=a;i++){
			for(int j=1;j<=b;j++){
				if(map[i][j]!=1)dp[i][j]+=dp[i-1][j]+dp[i][j-1];
			}
		}
		
		
		cout<<dp[a][b]<<endl;
	}
}","#include <iostream>
using namespace std;
int m[50][50],a,b,c,d,e,cou;

void dfs(int i,int j){
  if(i==b&&j==a)cou++;
  if(m[i+1][j]==0&&i+1<=b)dfs(i+1,j);
  if(m[i][j+1]==0&&j+1<=a)dfs(i,j+1);
}

int main(){
  while(1){
    cin >>a>>b;
    if(a==0&&b==0)break;
    for(int i=1;i<=b;i++){
      for(int j=1;j<=a;j++){
	m[i][j]=0;
      }
    }
    cin >>c;
    for(int i=0;i<c;i++){
      cin >>d>>e;
      m[e][d]=1;
    }

    cou=0;
    dfs(1,1);
    cout << cou <<endl;
  }
  return 0;
}",0
